frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
245,0,8.133,0.98,1,0.05,0.00,0.00,0.55,0.00,0.47,0.72,0.03,0.00,0.24,0.80,1.73,1.01,0.74,0.00,0.05,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
246,0,8.167,0.98,1,0.08,0.00,0.00,0.26,0.00,0.40,0.65,0.00,0.00,0.27,0.65,1.53,0.74,0.67,0.00,0.11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
247,0,8.200,0.98,1,0.08,0.00,0.00,0.11,0.00,0.28,0.55,0.00,0.00,0.35,0.56,1.54,0.61,0.68,0.00,0.14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
248,0,8.233,0.98,1,0.11,0.00,0.00,0.00,0.00,0.33,0.45,0.00,0.00,0.39,0.41,1.45,0.50,0.61,0.01,0.18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
249,0,8.267,0.98,1,0.13,0.00,0.00,0.00,0.00,0.43,0.42,0.00,0.00,0.41,0.31,1.41,0.53,0.54,0.03,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
250,0,8.300,0.98,1,0.25,0.00,0.00,0.00,0.00,0.54,0.45,0.00,0.00,0.42,0.32,1.37,0.52,0.48,0.03,0.19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
251,0,8.333,0.98,1,0.29,0.00,0.00,0.00,0.00,0.48,0.46,0.00,0.00,0.36,0.38,1.38,0.49,0.50,0.02,0.15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
252,0,8.367,0.98,1,0.33,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.00,0.38,0.37,1.39,0.45,0.53,0.00,0.14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
253,0,8.400,0.98,1,0.32,0.00,0.00,0.00,0.00,0.53,0.52,0.00,0.00,0.35,0.33,1.40,0.37,0.56,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
254,0,8.433,0.98,1,0.29,0.00,0.00,0.00,0.00,0.48,0.52,0.00,0.00,0.42,0.28,1.47,0.31,0.61,0.05,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
255,0,8.467,0.98,1,0.23,0.00,0.00,0.00,0.00,0.36,0.48,0.00,0.00,0.49,0.30,1.54,0.28,0.65,0.11,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
256,0,8.500,0.98,1,0.12,0.00,0.00,0.00,0.00,0.19,0.43,0.00,0.00,0.51,0.30,1.65,0.26,0.73,0.15,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
257,0,8.533,0.98,1,0.10,0.00,0.00,0.00,0.00,0.26,0.38,0.00,0.00,0.53,0.30,1.66,0.23,0.76,0.12,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
258,0,8.567,0.98,1,0.10,0.00,0.00,0.00,0.00,0.24,0.35,0.00,0.00,0.44,0.35,1.59,0.21,0.68,0.21,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
259,0,8.600,0.98,1,0.22,0.00,0.00,0.00,0.00,0.35,0.33,0.00,0.00,0.43,0.35,1.51,0.13,0.57,0.29,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
260,0,8.633,0.98,1,0.22,0.00,0.00,0.00,0.00,0.28,0.31,0.00,0.00,0.41,0.27,1.43,0.06,0.40,0.33,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
261,0,8.667,0.98,1,0.18,0.00,0.00,0.00,0.00,0.39,0.28,0.00,0.00,0.53,0.11,1.41,0.00,0.29,0.28,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
262,0,8.700,0.98,1,0.06,0.00,0.00,0.00,0.00,0.35,0.20,0.00,0.00,0.66,0.01,1.36,0.00,0.18,0.29,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
263,0,8.733,0.98,1,0.02,0.00,0.00,0.00,0.00,0.30,0.13,0.00,0.00,0.77,0.00,1.29,0.00,0.12,0.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
264,0,8.767,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.00,0.00,0.83,0.00,1.21,0.00,0.05,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
265,0,8.800,0.98,1,0.04,0.00,0.00,0.00,0.00,0.07,0.03,0.00,0.00,0.86,0.00,1.25,0.00,0.04,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
266,0,8.833,0.98,1,0.10,0.00,0.00,0.00,0.00,0.10,0.02,0.00,0.00,0.88,0.01,1.33,0.00,0.04,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
267,0,8.867,0.98,1,0.10,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.88,0.01,1.40,0.00,0.04,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
268,0,8.900,0.98,1,0.05,0.00,0.00,0.00,0.00,0.07,0.04,0.00,0.00,0.92,0.01,1.44,0.00,0.02,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
269,0,8.933,0.98,1,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.00,0.00,0.89,0.02,1.39,0.00,0.00,0.58,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
270,0,8.967,0.98,1,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.00,0.00,0.79,0.17,1.27,0.10,0.04,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
271,0,9.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.00,0.00,0.64,0.38,1.12,0.18,0.07,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
272,0,9.033,0.98,1,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.00,0.00,0.64,0.39,1.10,0.19,0.06,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
273,0,9.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.17,0.10,0.00,0.00,0.66,0.39,1.15,0.15,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
274,0,9.100,0.98,1,0.03,0.00,0.00,0.00,0.00,0.21,0.14,0.00,0.00,0.82,0.19,1.17,0.07,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
275,0,9.133,0.98,1,0.05,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.00,0.91,0.16,1.22,0.07,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
276,0,9.167,0.98,1,0.05,0.00,0.00,0.00,0.00,0.05,0.09,0.00,0.00,0.93,0.14,1.25,0.10,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
277,0,9.200,0.98,1,0.05,0.00,0.00,0.00,0.00,0.06,0.09,0.00,0.00,0.85,0.13,1.28,0.10,0.03,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
278,0,9.233,0.98,1,0.04,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.00,0.89,0.13,1.25,0.10,0.03,0.44,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
279,0,9.267,0.98,1,0.04,0.00,0.00,0.00,0.00,0.05,0.06,0.00,0.00,0.86,0.10,1.25,0.00,0.00,0.43,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
280,0,9.300,0.98,1,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.82,0.21,1.27,0.06,0.01,0.46,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
281,0,9.333,0.98,1,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.68,0.22,1.30,0.06,0.01,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
282,0,9.367,0.98,1,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.90,0.12,1.36,0.06,0.02,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
283,0,9.400,0.98,1,0.05,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.89,0.19,1.36,0.18,0.03,0.49,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
284,0,9.433,0.98,1,0.03,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.96,0.19,1.39,0.21,0.03,0.46,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
285,0,9.467,0.98,1,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.75,0.35,1.26,0.36,0.05,0.51,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
286,0,9.500,0.98,1,0.05,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.85,0.26,1.16,0.29,0.03,0.55,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
287,0,9.533,0.98,1,0.19,0.04,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.90,0.25,1.05,0.28,0.03,0.69,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
288,0,9.567,0.98,1,0.29,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.20,1.10,0.24,0.00,0.69,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
289,0,9.600,0.98,1,0.58,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.14,1.22,0.12,0.00,0.80,0.06,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
290,0,9.633,0.98,1,0.81,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.31,1.18,0.32,0.00,0.92,0.15,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
291,0,9.667,0.98,1,1.29,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.19,1.15,0.21,0.00,1.01,0.25,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
292,0,9.700,0.98,1,1.61,1.25,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.62,0.31,0.96,0.21,0.00,1.02,0.20,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
293,0,9.733,0.98,1,1.82,1.46,0.00,0.00,0.00,0.15,0.00,0.09,0.00,0.65,0.14,0.76,0.00,0.00,1.05,0.11,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
294,0,9.767,0.98,1,1.86,1.31,0.00,0.17,0.00,0.40,0.00,0.11,0.00,0.59,0.21,0.44,0.00,0.00,1.10,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
295,0,9.800,0.98,1,1.84,1.22,0.00,0.33,0.00,0.61,0.00,0.17,0.00,0.56,0.07,0.35,0.00,0.00,1.22,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,0,9.833,0.98,1,1.89,1.12,0.00,0.61,0.00,0.67,0.00,0.11,0.00,0.48,0.08,0.37,0.05,0.00,1.19,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,0,9.867,0.98,1,1.95,1.14,0.00,0.66,0.00,0.66,0.00,0.20,0.00,0.35,0.01,0.44,0.05,0.00,1.08,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298,0,9.900,0.98,1,2.02,1.04,0.01,0.60,0.00,0.61,0.02,0.14,0.00,0.31,0.05,0.30,0.05,0.00,0.90,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299,0,9.933,0.98,1,2.15,1.00,0.05,0.42,0.00,0.40,0.06,0.26,0.00,0.26,0.22,0.16,0.00,0.00,0.79,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
300,0,9.967,0.98,1,2.24,1.03,0.06,0.27,0.00,0.16,0.11,0.26,0.00,0.25,0.34,0.02,0.00,0.00,0.78,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
301,0,10.000,0.98,1,2.18,0.90,0.05,0.24,0.00,0.05,0.15,0.37,0.00,0.19,0.39,0.00,0.00,0.00,0.83,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
302,0,10.033,0.98,1,2.12,0.84,0.03,0.15,0.00,0.12,0.15,0.36,0.00,0.14,0.30,0.00,0.00,0.00,0.82,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
303,0,10.067,0.98,1,2.23,0.82,0.05,0.29,0.00,0.13,0.09,0.25,0.00,0.17,0.32,0.00,0.00,0.00,0.83,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
304,0,10.100,0.98,1,2.30,0.92,0.05,0.27,0.00,0.32,0.04,0.13,0.00,0.15,0.23,0.02,0.00,0.00,0.82,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
305,0,10.133,0.98,1,2.44,1.10,0.03,0.31,0.00,0.37,0.00,0.02,0.00,0.34,0.15,0.02,0.00,0.00,0.89,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
306,0,10.167,0.98,1,2.29,0.91,0.00,0.17,0.00,0.66,0.00,0.03,0.00,0.28,0.00,0.02,0.00,0.00,0.90,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307,0,10.200,0.98,1,2.26,0.78,0.00,0.11,0.00,0.60,0.00,0.01,0.00,0.36,0.09,0.00,0.00,0.00,0.87,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308,0,10.233,0.98,1,2.10,0.60,0.00,0.06,0.00,0.63,0.00,0.01,0.00,0.20,0.19,0.00,0.00,0.00,0.81,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
309,0,10.267,0.98,1,2.02,0.69,0.02,0.00,0.00,0.34,0.00,0.00,0.00,0.18,0.34,0.00,0.00,0.00,0.92,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310,0,10.300,0.98,1,1.93,0.78,0.02,0.00,0.00,0.15,0.00,0.00,0.00,0.44,0.26,0.13,0.00,0.00,0.90,0.03,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,0,10.333,0.98,1,1.85,0.88,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.16,0.17,0.00,0.00,0.78,0.08,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
312,0,10.367,0.98,1,1.75,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.27,0.17,0.00,0.00,0.58,0.16,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
313,0,10.400,0.98,1,1.74,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.27,0.08,0.00,0.00,0.42,0.23,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
314,0,10.433,0.98,1,1.61,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.26,0.10,0.00,0.00,0.40,0.28,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
315,0,10.467,0.98,1,1.42,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.06,0.11,0.00,0.00,0.34,0.34,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
316,0,10.500,0.98,1,1.03,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.06,0.25,0.00,0.00,0.30,0.40,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
317,0,10.533,0.98,1,0.84,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.06,0.34,0.00,0.00,0.22,0.45,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
318,0,10.567,0.98,1,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.51,0.00,0.00,0.08,0.50,0.03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
319,0,10.600,0.98,1,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1.21,0.00,0.52,0.00,0.00,0.16,0.57,0.13,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
320,0,10.633,0.98,1,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.34,0.00,0.56,0.00,0.00,0.26,0.63,0.27,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
321,0,10.667,0.98,1,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.47,0.00,0.57,0.00,0.00,0.26,0.57,0.36,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,0,10.700,0.98,1,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,1.40,0.00,0.55,0.00,0.00,0.13,0.56,0.56,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
323,0,10.733,0.98,1,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.35,0.00,0.46,0.00,0.00,0.09,0.54,0.71,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324,0,10.767,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.20,0.00,0.37,0.00,0.00,0.19,0.67,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
325,0,10.800,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.29,0.00,0.00,0.21,0.61,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
326,0,10.833,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.27,0.00,0.00,0.15,0.57,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
327,0,10.867,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.99,0.00,0.20,0.00,0.00,0.10,0.50,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
328,0,10.900,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.91,0.00,0.12,0.00,0.00,0.15,0.53,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
329,0,10.933,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.89,0.00,0.06,0.00,0.00,0.19,0.55,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
330,0,10.967,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.88,0.00,0.05,0.00,0.00,0.26,0.55,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,0,11.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.94,0.00,0.09,0.00,0.00,0.25,0.48,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,0,11.033,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.91,0.00,0.10,0.00,0.00,0.23,0.40,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
333,0,11.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,1.00,0.00,0.15,0.00,0.00,0.21,0.40,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
