frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
7857,0,261.867,0.98,1,0.00,0.00,0.76,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7858,0,261.900,0.98,1,0.01,0.00,0.76,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7859,0,261.933,0.98,1,0.01,0.00,0.78,0.01,0.00,0.68,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7860,0,261.967,0.98,1,0.01,0.00,0.75,0.01,0.00,0.65,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7861,0,262.000,0.98,1,0.03,0.00,0.74,0.09,0.00,0.68,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7862,0,262.033,0.98,1,0.03,0.01,0.69,0.11,0.00,0.55,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7863,0,262.067,0.98,1,0.03,0.01,0.71,0.11,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7864,0,262.100,0.98,1,0.00,0.01,0.71,0.03,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7865,0,262.133,0.98,1,0.03,0.00,0.74,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7866,0,262.167,0.98,1,0.08,0.03,0.74,0.03,0.00,0.42,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7867,0,262.200,0.98,1,0.10,0.03,0.81,0.03,0.00,0.45,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7868,0,262.233,0.98,1,0.09,0.09,0.83,0.03,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7869,0,262.267,0.98,1,0.08,0.12,0.87,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7870,0,262.300,0.98,1,0.10,0.12,0.85,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7871,0,262.333,0.98,1,0.08,0.06,0.87,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7872,0,262.367,0.98,1,0.07,0.00,0.86,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7873,0,262.400,0.98,1,0.05,0.00,0.87,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7874,0,262.433,0.98,1,0.07,0.00,0.86,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7875,0,262.467,0.98,1,0.10,0.00,0.85,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7876,0,262.500,0.98,1,0.09,0.00,0.82,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7877,0,262.533,0.98,1,0.08,0.00,0.80,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7878,0,262.567,0.98,1,0.03,0.00,0.74,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7879,0,262.600,0.98,1,0.02,0.00,0.76,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7880,0,262.633,0.98,1,0.00,0.02,0.74,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7881,0,262.667,0.98,1,0.03,0.02,0.83,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7882,0,262.700,0.98,1,0.06,0.03,0.81,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7883,0,262.733,0.98,1,0.06,0.02,0.79,0.00,0.00,0.55,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7884,0,262.767,0.98,1,0.07,0.02,0.75,0.00,0.00,0.55,0.00,0.05,0.00,0.00,0.03,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7885,0,262.800,0.98,1,0.05,0.00,0.73,0.00,0.00,0.51,0.00,0.07,0.00,0.00,0.03,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7886,0,262.833,0.98,1,0.05,0.00,0.74,0.00,0.00,0.41,0.00,0.09,0.00,0.00,0.07,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7887,0,262.867,0.98,1,0.01,0.00,0.74,0.00,0.00,0.26,0.00,0.09,0.00,0.00,0.04,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7888,0,262.900,0.98,1,0.00,0.00,0.77,0.00,0.00,0.20,0.00,0.11,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7889,0,262.933,0.98,1,0.00,0.00,0.74,0.00,0.00,0.33,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7890,0,262.967,0.98,1,0.00,0.00,0.71,0.00,0.00,0.49,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7891,0,263.000,0.98,1,0.00,0.00,0.68,0.00,0.00,0.58,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7892,0,263.033,0.98,1,0.00,0.02,0.68,0.00,0.00,0.48,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7893,0,263.067,0.98,1,0.00,0.02,0.67,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7894,0,263.100,0.98,1,0.00,0.02,0.70,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7895,0,263.133,0.98,1,0.00,0.00,0.72,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7896,0,263.167,0.98,1,0.00,0.00,0.73,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7897,0,263.200,0.98,1,0.00,0.00,0.66,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7898,0,263.233,0.98,1,0.00,0.00,0.66,0.00,0.00,0.31,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7899,0,263.267,0.98,1,0.00,0.00,0.70,0.00,0.00,0.42,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7900,0,263.300,0.98,1,0.00,0.00,0.75,0.01,0.00,0.60,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7901,0,263.333,0.98,1,0.00,0.00,0.75,0.01,0.00,0.72,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7902,0,263.367,0.98,1,0.00,0.00,0.73,0.01,0.00,0.78,0.00,0.06,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7903,0,263.400,0.98,1,0.00,0.00,0.75,0.02,0.00,0.72,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7904,0,263.433,0.98,1,0.00,0.00,0.83,0.03,0.00,0.74,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7905,0,263.467,0.98,1,0.00,0.00,0.85,0.05,0.00,0.79,0.00,0.08,0.00,0.00,0.01,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7906,0,263.500,0.98,1,0.00,0.03,0.87,0.03,0.00,0.84,0.00,0.05,0.00,0.00,0.01,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7907,0,263.533,0.98,1,0.00,0.03,0.85,0.05,0.00,0.75,0.00,0.04,0.00,0.00,0.01,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7908,0,263.567,0.98,1,0.00,0.03,0.84,0.06,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7909,0,263.600,0.98,1,0.00,0.01,0.84,0.06,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7910,0,263.633,0.98,1,0.00,0.01,0.79,0.10,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7911,0,263.667,0.98,1,0.00,0.01,0.77,0.07,0.00,0.64,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7912,0,263.700,0.98,1,0.00,0.01,0.75,0.07,0.00,0.66,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7913,0,263.733,0.98,1,0.00,0.01,0.77,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7914,0,263.767,0.98,1,0.00,0.01,0.74,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7915,0,263.800,0.98,1,0.00,0.00,0.76,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7916,0,263.833,0.98,1,0.00,0.00,0.76,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7917,0,263.867,0.98,1,0.00,0.00,0.76,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7918,0,263.900,0.98,1,0.00,0.00,0.77,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7919,0,263.933,0.98,1,0.00,0.05,0.74,0.02,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7920,0,263.967,0.98,1,0.00,0.05,0.73,0.06,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7921,0,264.000,0.98,1,0.00,0.05,0.68,0.06,0.00,0.55,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7922,0,264.033,0.98,1,0.00,0.00,0.64,0.05,0.00,0.49,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7923,0,264.067,0.98,1,0.00,0.00,0.62,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7924,0,264.100,0.98,1,0.00,0.00,0.63,0.06,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7925,0,264.133,0.98,1,0.00,0.00,0.68,0.13,0.00,0.31,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7926,0,264.167,0.98,1,0.00,0.00,0.72,0.16,0.00,0.47,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7927,0,264.200,0.98,1,0.00,0.00,0.72,0.12,0.00,0.59,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7928,0,264.233,0.98,1,0.00,0.00,0.67,0.08,0.00,0.64,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7929,0,264.267,0.98,1,0.00,0.00,0.63,0.05,0.00,0.68,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7930,0,264.300,0.98,1,0.00,0.00,0.61,0.06,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7931,0,264.333,0.98,1,0.00,0.00,0.64,0.03,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7932,0,264.367,0.98,1,0.00,0.00,0.64,0.03,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7933,0,264.400,0.98,1,0.00,0.00,0.65,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7934,0,264.433,0.98,1,0.07,0.06,0.72,0.00,0.00,0.86,0.00,0.04,0.00,0.00,0.00,0.02,0.00,0.00,0.45,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
7935,0,264.467,0.98,1,0.52,0.15,0.88,0.00,0.00,1.16,0.00,0.05,0.00,0.00,0.06,0.04,0.00,0.00,0.49,0.04,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7936,0,264.500,0.98,1,1.06,0.18,0.95,0.00,0.00,1.42,0.00,0.10,0.02,0.00,0.14,0.04,0.00,0.00,0.54,0.04,0.90,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7937,0,264.533,0.98,1,1.53,0.24,0.99,0.00,0.00,1.57,0.00,0.10,0.02,0.00,0.18,0.04,0.00,0.00,0.61,0.11,1.45,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7938,0,264.567,0.98,1,1.63,0.30,0.98,0.00,0.00,1.50,0.00,0.10,0.02,0.00,0.21,0.02,0.00,0.00,0.56,0.12,1.64,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7939,0,264.600,0.98,1,1.64,0.39,1.02,0.00,0.00,1.59,0.00,0.06,0.00,0.00,0.24,0.03,0.00,0.00,0.56,0.14,1.70,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7940,0,264.633,0.98,1,1.68,0.42,1.04,0.00,0.00,1.60,0.00,0.02,0.00,0.00,0.30,0.10,0.00,0.00,0.45,0.09,1.72,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7941,0,264.667,0.98,1,1.66,0.43,1.05,0.00,0.00,1.69,0.00,0.05,0.00,0.00,0.33,0.12,0.00,0.00,0.44,0.07,1.59,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7942,0,264.700,0.98,1,1.53,0.40,1.10,0.00,0.00,1.71,0.00,0.08,0.00,0.00,0.24,0.11,0.00,0.00,0.40,0.05,1.41,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7943,0,264.733,0.98,1,1.17,0.25,1.20,0.00,0.00,1.78,0.00,0.08,0.00,0.00,0.13,0.02,0.00,0.00,0.41,0.03,1.22,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7944,0,264.767,0.98,1,0.70,0.10,1.24,0.00,0.00,1.68,0.00,0.04,0.00,0.00,0.02,0.00,0.00,0.00,0.41,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
