frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
5510,0,367.267,0.98,1,0.00,0.00,0.12,0.00,0.00,0.34,0.00,0.00,0.00,0.62,0.00,0.56,0.00,0.00,0.08,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5511,0,367.333,0.98,1,0.00,0.00,0.07,0.00,0.00,0.27,0.00,0.00,0.00,0.69,0.00,0.60,0.00,0.00,0.07,0.12,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5512,0,367.400,0.98,1,0.00,0.00,0.03,0.00,0.00,0.22,0.00,0.00,0.00,0.68,0.00,0.65,0.00,0.00,0.10,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5513,0,367.467,0.98,1,0.00,0.00,0.09,0.00,0.00,0.43,0.00,0.00,0.00,0.67,0.00,0.64,0.00,0.00,0.12,0.07,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5514,0,367.533,0.98,1,0.00,0.00,0.11,0.00,0.00,0.40,0.00,0.00,0.00,0.66,0.00,0.64,0.00,0.00,0.15,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5515,0,367.600,0.98,1,0.00,0.00,0.11,0.00,0.00,0.51,0.00,0.00,0.00,0.65,0.00,0.54,0.00,0.00,0.19,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5516,0,367.667,0.98,1,0.00,0.00,0.04,0.00,0.00,0.40,0.00,0.00,0.00,0.73,0.00,0.59,0.00,0.00,0.24,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5517,0,367.733,0.98,1,0.00,0.00,0.01,0.00,0.00,0.43,0.00,0.00,0.00,0.71,0.00,0.49,0.00,0.00,0.24,0.05,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5518,0,367.800,0.98,1,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.67,0.00,0.56,0.00,0.03,0.21,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5519,0,367.867,0.98,1,0.18,0.14,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.56,0.00,0.55,0.00,0.03,0.11,0.06,0.05,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5520,0,367.933,0.98,1,0.18,0.14,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.60,0.00,0.67,0.00,0.03,0.05,0.10,0.05,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5521,0,368.000,0.98,1,0.18,0.14,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.73,0.00,0.64,0.00,0.00,0.10,0.07,0.05,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5522,0,368.067,0.98,1,0.00,0.00,0.07,0.00,0.00,0.45,0.00,0.00,0.00,0.87,0.00,0.67,0.00,0.00,0.12,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5523,0,368.133,0.98,1,0.00,0.00,0.06,0.00,0.00,0.42,0.00,0.00,0.00,0.85,0.00,0.61,0.00,0.00,0.10,0.07,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5524,0,368.200,0.98,1,0.00,0.00,0.06,0.00,0.00,0.51,0.00,0.00,0.00,0.81,0.00,0.60,0.00,0.00,0.03,0.09,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5525,0,368.267,0.98,1,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.73,0.00,0.57,0.00,0.00,0.06,0.15,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5526,0,368.333,0.98,1,0.00,0.00,0.02,0.00,0.00,0.60,0.00,0.00,0.00,0.64,0.00,0.62,0.00,0.00,0.10,0.14,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5527,0,368.400,0.98,1,0.00,0.00,0.09,0.00,0.00,0.60,0.00,0.00,0.00,0.59,0.00,0.65,0.00,0.00,0.14,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5528,0,368.467,0.98,1,0.00,0.00,0.09,0.00,0.00,0.55,0.00,0.00,0.00,0.60,0.00,0.71,0.00,0.00,0.14,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5529,0,368.533,0.98,1,0.00,0.00,0.08,0.00,0.00,0.55,0.00,0.00,0.00,0.63,0.00,0.71,0.00,0.00,0.17,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5530,0,368.600,0.98,1,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.63,0.00,0.73,0.00,0.00,0.14,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5531,0,368.667,0.98,1,0.00,0.00,0.01,0.00,0.00,0.48,0.00,0.00,0.00,0.63,0.00,0.71,0.00,0.00,0.16,0.06,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5532,0,368.733,0.98,1,0.00,0.00,0.09,0.00,0.00,0.46,0.00,0.00,0.00,0.67,0.00,0.77,0.00,0.00,0.12,0.09,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5533,0,368.800,0.98,1,0.00,0.00,0.13,0.00,0.00,0.53,0.00,0.00,0.00,0.68,0.00,0.79,0.00,0.01,0.09,0.13,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5534,0,368.867,0.98,1,0.00,0.00,0.12,0.00,0.00,0.61,0.00,0.00,0.00,0.64,0.00,0.77,0.00,0.01,0.05,0.12,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5535,0,368.933,0.98,1,0.00,0.00,0.04,0.00,0.00,0.60,0.00,0.00,0.00,0.57,0.00,0.66,0.00,0.01,0.07,0.13,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5536,0,369.000,0.98,1,0.00,0.00,0.05,0.00,0.00,0.65,0.00,0.00,0.00,0.58,0.00,0.59,0.00,0.00,0.12,0.18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5537,0,369.067,0.98,1,0.00,0.00,0.08,0.00,0.00,0.54,0.00,0.00,0.00,0.51,0.00,0.54,0.00,0.00,0.09,0.23,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5538,0,369.133,0.98,1,0.00,0.00,0.08,0.00,0.00,0.60,0.00,0.00,0.00,0.47,0.00,0.51,0.00,0.00,0.05,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5539,0,369.200,0.98,1,0.00,0.00,0.03,0.00,0.00,0.54,0.00,0.00,0.00,0.43,0.00,0.37,0.00,0.00,0.01,0.12,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5540,0,369.267,0.98,1,0.00,0.00,0.07,0.00,0.00,0.65,0.00,0.00,0.00,0.48,0.00,0.35,0.00,0.00,0.07,0.05,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5541,0,369.333,0.98,1,0.00,0.00,0.07,0.00,0.00,0.47,0.00,0.00,0.00,0.51,0.00,0.39,0.00,0.03,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5542,0,369.400,0.98,1,0.00,0.00,0.07,0.00,0.00,0.31,0.00,0.00,0.00,0.48,0.00,0.46,0.00,0.03,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5543,0,369.467,0.98,1,0.00,0.00,0.01,0.00,0.00,0.24,0.00,0.00,0.00,0.54,0.00,0.47,0.00,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5544,0,369.533,0.98,1,0.00,0.00,0.03,0.00,0.00,0.46,0.00,0.00,0.00,0.57,0.00,0.39,0.00,0.00,0.13,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5545,0,369.600,0.98,1,0.01,0.00,0.05,0.00,0.00,0.63,0.00,0.00,0.00,0.67,0.00,0.40,0.00,0.00,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5546,0,369.667,0.98,1,0.01,0.00,0.06,0.00,0.00,0.68,0.00,0.00,0.00,0.54,0.00,0.38,0.00,0.00,0.09,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5547,0,369.733,0.98,1,0.01,0.00,0.05,0.00,0.00,0.57,0.00,0.00,0.00,0.49,0.00,0.46,0.00,0.00,0.12,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5548,0,369.800,0.98,1,0.00,0.00,0.05,0.00,0.00,0.46,0.00,0.00,0.00,0.45,0.00,0.47,0.00,0.00,0.12,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5549,0,369.867,0.98,1,0.00,0.04,0.03,0.00,0.00,0.33,0.00,0.00,0.00,0.53,0.00,0.52,0.00,0.00,0.15,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5550,0,369.933,0.98,1,0.00,0.04,0.03,0.00,0.00,0.34,0.00,0.00,0.00,0.57,0.00,0.46,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5551,0,370.000,0.98,1,0.01,0.04,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.55,0.00,0.52,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5552,0,370.067,0.98,1,0.01,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.58,0.00,0.46,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5553,0,370.133,0.98,1,0.01,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.53,0.00,0.49,0.00,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5554,0,370.200,0.98,1,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.51,0.00,0.39,0.00,0.00,0.26,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5555,0,370.267,0.98,1,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.48,0.00,0.36,0.00,0.00,0.31,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5556,0,370.333,0.98,1,0.00,0.02,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.46,0.00,0.37,0.00,0.00,0.19,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5557,0,370.400,0.98,1,0.00,0.02,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.45,0.00,0.40,0.00,0.00,0.11,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5558,0,370.467,0.98,1,0.00,0.01,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.42,0.00,0.47,0.00,0.00,0.05,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5559,0,370.533,0.98,1,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.41,0.00,0.48,0.00,0.00,0.11,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5560,0,370.600,0.98,1,0.03,0.00,0.04,0.00,0.00,0.58,0.00,0.00,0.00,0.36,0.00,0.52,0.00,0.00,0.16,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5561,0,370.667,0.98,1,0.03,0.00,0.08,0.00,0.00,0.73,0.00,0.00,0.00,0.31,0.00,0.52,0.00,0.00,0.20,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5562,0,370.733,0.98,1,0.03,0.00,0.08,0.00,0.00,0.69,0.00,0.00,0.00,0.30,0.00,0.44,0.00,0.00,0.23,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5563,0,370.800,0.98,1,0.00,0.00,0.04,0.00,0.00,0.78,0.00,0.00,0.00,0.34,0.00,0.42,0.00,0.00,0.21,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5564,0,370.867,0.98,1,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.38,0.00,0.47,0.00,0.00,0.17,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5565,0,370.933,0.98,1,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.44,0.00,0.51,0.00,0.00,0.16,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5566,0,371.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.46,0.00,0.53,0.00,0.00,0.15,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5567,0,371.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.49,0.00,0.44,0.00,0.00,0.13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5568,0,371.133,0.98,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.41,0.00,0.48,0.00,0.03,0.07,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5569,0,371.200,0.98,1,0.00,0.00,0.00,0.02,0.00,0.10,0.00,0.00,0.00,0.38,0.00,0.46,0.00,0.04,0.09,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5570,0,371.267,0.98,1,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.46,0.00,0.04,0.18,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
5571,0,371.333,0.98,1,0.00,0.00,0.00,0.10,0.00,0.15,0.00,0.00,0.00,0.32,0.00,0.42,0.00,0.01,0.15,0.10,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5572,0,371.400,0.98,1,0.00,0.00,0.00,0.07,0.00,0.20,0.00,0.00,0.00,0.34,0.00,0.50,0.00,0.04,0.18,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5573,0,371.467,0.98,1,0.00,0.14,0.00,0.07,0.00,0.20,0.04,0.00,0.00,0.23,0.00,0.57,0.00,0.05,0.37,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
5574,0,371.533,0.98,1,0.00,0.44,0.03,0.00,0.00,0.05,0.04,0.00,0.00,0.54,0.00,0.81,0.00,0.10,0.58,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
5575,0,371.600,0.93,1,0.00,0.62,0.03,0.00,0.00,0.00,0.06,0.00,0.00,0.63,0.00,0.98,0.00,0.06,0.70,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5576,0,371.667,0.93,1,0.00,0.62,0.03,0.00,0.00,0.00,0.09,0.00,0.00,0.94,0.00,1.17,0.00,0.08,0.53,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5577,0,371.733,0.98,1,0.00,0.46,0.00,0.05,0.00,0.00,0.14,0.00,0.00,0.90,0.00,1.01,0.00,0.03,0.54,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5578,0,371.800,0.98,1,0.03,0.46,0.00,0.05,0.00,0.00,0.18,0.00,0.00,0.80,0.00,0.81,0.00,0.03,0.65,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5579,0,371.867,0.98,1,0.03,0.41,0.02,0.05,0.00,0.00,0.22,0.00,0.00,0.54,0.00,0.61,0.00,0.00,0.72,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5580,0,371.933,0.98,1,0.03,0.33,0.09,0.04,0.00,0.00,0.33,0.00,0.00,0.26,0.00,0.55,0.00,0.00,0.64,0.36,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5581,0,372.000,0.98,1,0.00,0.15,0.09,0.04,0.00,0.00,0.31,0.00,0.00,0.18,0.00,0.51,0.00,0.00,0.70,0.18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5582,0,372.067,0.98,1,0.00,0.10,0.07,0.14,0.00,0.00,0.26,0.00,0.00,0.11,0.00,0.46,0.00,0.00,0.69,0.04,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
5583,0,372.133,0.98,1,0.07,0.12,0.00,0.31,0.00,0.00,0.14,0.00,0.00,0.14,0.00,0.45,0.00,0.00,0.73,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
5584,0,372.200,0.98,1,0.79,0.59,0.00,0.31,0.00,0.00,0.10,0.00,0.00,0.26,0.00,0.55,0.23,0.00,0.41,0.00,0.77,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
5585,0,372.267,0.98,1,1.06,0.78,0.00,0.21,0.00,0.00,0.03,0.00,0.00,0.58,0.00,0.68,0.41,0.00,0.23,0.00,1.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
5586,0,372.333,0.98,1,0.98,0.76,0.00,0.00,0.00,0.16,0.03,0.00,0.00,0.75,0.00,0.75,0.66,0.00,0.04,0.00,1.26,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
5587,0,372.400,0.98,1,0.27,0.29,0.00,0.00,0.00,0.27,0.04,0.00,0.00,0.84,0.00,0.69,0.84,0.00,0.00,0.01,0.49,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
5588,0,372.467,0.98,1,0.00,0.06,0.00,0.00,0.00,0.43,0.04,0.00,0.00,0.75,0.00,0.70,0.85,0.00,0.00,0.01,0.13,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
5589,0,372.533,0.98,1,0.00,0.00,0.00,0.00,0.00,0.38,0.02,0.00,0.00,0.91,0.00,0.78,0.64,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5590,0,372.600,0.98,1,0.00,0.05,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.95,0.00,0.75,0.32,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5591,0,372.667,0.98,1,0.00,0.15,0.00,0.00,0.00,0.22,0.00,0.00,0.00,1.02,0.11,0.64,0.13,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
5592,0,372.733,0.98,1,0.00,0.25,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.77,0.25,0.51,0.09,0.00,0.37,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5593,0,372.800,0.98,1,0.00,0.20,0.00,0.00,0.00,0.53,0.01,0.00,0.00,0.52,0.38,0.46,0.00,0.00,0.67,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5594,0,372.867,0.98,1,0.00,0.10,0.00,0.00,0.00,0.41,0.01,0.00,0.00,0.22,0.44,0.42,0.06,0.00,1.07,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5595,0,372.933,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.00,0.00,0.09,0.31,0.36,0.06,0.01,1.27,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5596,0,373.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.31,0.37,0.06,0.07,1.26,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
5597,0,373.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.35,0.00,0.15,1.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
