frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
2672,0,178.245,0.98,1,0.19,0.24,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.45,0.50,0.00,0.00,0.49,1.02,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2673,0,178.311,0.98,1,0.20,0.15,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.44,0.39,0.00,0.00,0.51,0.90,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2674,0,178.378,0.98,1,0.20,0.15,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.41,0.26,0.00,0.00,0.69,0.73,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2675,0,178.445,0.98,1,0.19,0.16,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.49,0.31,0.00,0.00,0.71,0.49,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2676,0,178.512,0.98,1,0.13,0.12,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.50,0.41,0.00,0.00,0.69,0.64,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2677,0,178.578,0.98,1,0.12,0.20,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.49,0.52,0.00,0.00,0.45,0.67,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2678,0,178.645,0.98,1,0.15,0.25,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.37,0.45,0.00,0.00,0.29,0.74,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2679,0,178.712,0.98,1,0.26,0.33,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.24,0.28,0.00,0.00,0.21,0.58,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2680,0,178.779,0.98,1,0.24,0.20,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.17,0.10,0.00,0.00,0.51,0.56,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2681,0,178.845,0.98,1,0.26,0.18,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.81,0.57,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2682,0,178.912,0.98,1,0.32,0.08,0.00,0.01,0.00,0.55,0.00,0.00,0.00,0.00,0.18,0.08,0.00,0.00,0.99,0.58,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2683,0,178.979,0.98,1,0.37,0.04,0.00,0.01,0.00,0.50,0.00,0.00,0.00,0.00,0.16,0.09,0.00,0.00,0.87,0.62,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2684,0,179.046,0.98,1,0.34,0.06,0.00,0.01,0.00,0.75,0.00,0.00,0.01,0.00,0.11,0.14,0.00,0.00,0.78,0.54,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2685,0,179.112,0.98,1,0.20,0.06,0.00,0.00,0.00,0.75,0.00,0.00,0.01,0.00,0.04,0.07,0.00,0.00,0.59,0.48,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2686,0,179.179,0.98,1,0.20,0.12,0.00,0.00,0.00,1.11,0.00,0.00,0.01,0.00,0.00,0.06,0.00,0.00,0.53,0.54,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2687,0,179.246,0.98,1,0.23,0.13,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.30,0.59,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2688,0,179.312,0.98,1,0.30,0.13,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.08,0.00,0.12,0.09,0.68,0.13,0.83,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2689,0,179.379,0.98,1,0.41,0.10,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.30,0.00,0.25,0.24,1.16,0.00,1.15,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
2690,0,179.446,0.98,1,0.40,0.04,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.54,0.00,0.29,0.42,1.46,0.02,1.50,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
2691,0,179.513,0.98,1,0.48,0.04,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.60,0.00,0.17,0.41,1.34,0.04,1.57,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
2692,0,179.579,0.98,1,0.39,0.02,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.47,0.00,0.04,0.36,1.22,0.04,1.50,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
2693,0,179.646,0.98,1,0.46,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.35,0.00,0.05,0.34,1.13,0.02,1.70,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
2694,0,179.713,0.98,1,0.41,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.48,0.00,0.05,0.46,1.15,0.00,1.98,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
2695,0,179.780,0.98,1,0.45,0.07,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.58,0.00,0.05,0.63,0.98,0.01,2.08,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
2696,0,179.846,0.98,1,0.40,0.14,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.46,0.00,0.00,0.46,0.62,0.16,2.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
2697,0,179.913,0.98,1,0.34,0.27,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.19,0.00,0.00,0.25,0.24,0.54,1.92,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2698,0,179.980,0.98,1,0.24,0.20,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.95,1.89,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2699,0,180.047,0.98,1,0.21,0.13,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,1.63,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2700,0,180.113,0.98,1,0.17,0.04,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.20,1.40,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2701,0,180.180,0.98,1,0.21,0.19,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,1.11,1.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2702,0,180.247,0.98,1,0.29,0.37,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,1.10,0.99,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2703,0,180.313,0.98,1,0.35,0.53,0.00,0.00,0.00,0.96,0.00,0.00,0.02,0.00,0.22,0.00,0.00,0.00,0.85,0.78,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2704,0,180.380,0.98,1,0.44,0.66,0.00,0.00,0.00,0.96,0.00,0.00,0.02,0.00,0.18,0.00,0.03,0.05,0.53,0.69,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2705,0,180.447,0.98,1,0.46,0.65,0.00,0.00,0.00,0.83,0.00,0.00,0.08,0.00,0.07,0.00,0.11,0.05,0.17,0.43,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2706,0,180.514,0.98,1,0.48,0.60,0.00,0.00,0.00,0.59,0.00,0.00,0.11,0.02,0.00,0.00,0.25,0.09,0.00,0.22,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2707,0,180.580,0.98,1,0.43,0.55,0.00,0.00,0.00,0.52,0.00,0.00,0.15,0.02,0.18,0.00,0.45,0.03,0.00,0.10,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2708,0,180.647,0.98,1,0.38,0.55,0.00,0.00,0.00,0.67,0.00,0.00,0.14,0.02,0.21,0.00,0.46,0.03,0.00,0.07,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
2709,0,180.714,0.98,1,0.27,0.47,0.00,0.00,0.00,0.67,0.00,0.00,0.08,0.02,0.21,0.00,0.37,0.00,0.00,0.09,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
2710,0,180.781,0.98,1,0.16,0.34,0.00,0.00,0.00,0.60,0.00,0.00,0.06,0.02,0.06,0.00,0.18,0.00,0.00,0.03,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
2711,0,180.847,0.98,1,0.13,0.27,0.00,0.00,0.00,0.52,0.00,0.00,0.01,0.06,0.05,0.00,0.15,0.00,0.00,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
2712,0,180.914,0.98,1,0.22,0.32,0.00,0.00,0.00,0.53,0.00,0.00,0.01,0.04,0.05,0.00,0.10,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2713,0,180.981,0.98,1,0.28,0.30,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.04,0.02,0.00,0.06,0.00,0.03,0.08,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2714,0,181.048,0.98,1,0.26,0.24,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2715,0,181.114,0.98,1,0.21,0.22,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.11,0.26,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2716,0,181.181,0.98,1,0.16,0.14,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.10,0.32,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2717,0,181.248,0.98,1,0.21,0.10,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.06,0.34,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2718,0,181.314,0.98,1,0.25,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.19,0.02,0.00,0.00,0.05,0.28,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2719,0,181.381,0.98,1,0.34,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.17,0.02,0.00,0.00,0.09,0.34,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2720,0,181.448,0.98,1,0.36,0.08,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.15,0.02,0.00,0.00,0.08,0.30,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2721,0,181.515,0.98,1,0.30,0.08,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.06,0.33,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
2722,0,181.581,0.98,1,0.16,0.08,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.20,0.11,0.00,0.00,0.02,0.26,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2723,0,181.648,0.98,1,0.06,0.00,0.00,0.12,0.00,0.59,0.00,0.00,0.00,0.00,0.19,0.11,0.00,0.00,0.11,0.34,0.07,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2724,0,181.715,0.98,1,0.04,0.00,0.00,0.12,0.00,0.63,0.00,0.00,0.00,0.00,0.09,0.11,0.00,0.00,0.11,0.40,0.09,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2725,0,181.782,0.98,1,0.11,0.07,0.00,0.12,0.00,0.67,0.00,0.00,0.00,0.00,0.08,0.01,0.00,0.00,0.18,0.32,0.09,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2726,0,181.848,0.98,1,0.17,0.12,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.09,0.01,0.00,0.00,0.13,0.17,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2727,0,181.915,0.98,1,0.22,0.16,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.15,0.10,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2728,0,181.982,0.98,1,0.21,0.13,0.00,0.02,0.00,0.53,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.10,0.04,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2729,0,182.049,0.98,1,0.23,0.08,0.00,0.02,0.00,0.58,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.06,0.04,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2730,0,182.115,0.98,1,0.25,0.04,0.00,0.02,0.00,0.50,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2731,0,182.182,0.98,1,0.29,0.08,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.08,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2732,0,182.249,0.98,1,0.27,0.10,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.23,0.05,0.00,0.00,0.10,0.13,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2733,0,182.315,0.98,1,0.30,0.10,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.30,0.07,0.00,0.00,0.06,0.24,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2734,0,182.382,0.98,1,0.30,0.02,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.29,0.07,0.00,0.00,0.08,0.28,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2735,0,182.449,0.98,1,0.26,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.18,0.02,0.00,0.00,0.10,0.37,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2736,0,182.516,0.98,1,0.19,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.08,0.01,0.00,0.00,0.18,0.38,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2737,0,182.582,0.98,1,0.16,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.09,0.01,0.00,0.00,0.24,0.41,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2738,0,182.649,0.98,1,0.18,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.22,0.01,0.00,0.00,0.34,0.33,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2739,0,182.716,0.98,1,0.22,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.36,0.39,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2740,0,182.783,0.98,1,0.20,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.35,0.45,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2741,0,182.849,0.98,1,0.25,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.28,0.53,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2742,0,182.916,0.98,1,0.26,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.27,0.01,0.00,0.00,0.18,0.58,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2743,0,182.983,0.98,1,0.25,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.34,0.07,0.00,0.00,0.07,0.75,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2744,0,183.050,0.98,1,0.21,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.47,0.09,0.00,0.00,0.02,0.77,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2745,0,183.116,0.98,1,0.23,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.35,0.10,0.00,0.00,0.02,0.73,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2746,0,183.183,0.98,1,0.30,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.22,0.05,0.00,0.00,0.07,0.60,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2747,0,183.250,0.98,1,0.39,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.12,0.03,0.00,0.00,0.38,0.63,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2748,0,183.316,0.98,1,0.39,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.13,0.04,0.00,0.00,0.74,0.70,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2749,0,183.383,0.98,1,0.35,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.09,0.08,0.00,0.00,1.08,0.87,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
2750,0,183.450,0.98,1,0.26,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.11,0.10,0.00,0.00,1.20,0.96,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2751,0,183.517,0.98,1,0.28,0.07,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.18,0.06,0.00,0.00,1.38,1.07,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2752,0,183.583,0.98,1,0.33,0.07,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.35,0.08,0.00,0.00,1.47,1.11,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2753,0,183.650,0.98,1,0.35,0.07,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.36,0.09,0.00,0.00,1.51,1.21,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2754,0,183.717,0.98,1,0.32,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.32,0.14,0.00,0.00,1.40,1.31,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2755,0,183.784,0.98,1,0.29,0.01,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.22,0.08,0.00,0.00,1.38,1.37,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2756,0,183.850,0.98,1,0.23,0.01,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.14,0.06,0.00,0.00,1.31,1.38,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2757,0,183.917,0.98,1,0.20,0.02,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.14,0.01,0.00,0.00,1.36,1.37,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2758,0,183.984,0.98,1,0.25,0.09,0.00,0.00,0.00,0.89,0.00,0.00,0.01,0.00,0.07,0.06,0.00,0.00,1.43,1.46,0.19,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2759,0,184.051,0.98,1,0.37,0.21,0.00,0.00,0.00,0.56,0.00,0.00,0.01,0.00,0.11,0.08,0.00,0.00,1.47,1.51,0.85,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
